what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1456335781983
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1456335788733
started,bundle,org.eclipse.compare,3.4.0.I20080604,org.eclipse.compare,1456335798640
started,bundle,org.eclipse.ltk.ui.refactoring,3.4.1.r341_v20080716-0800,org.eclipse.ltk.ui.refactoring,1456335801671
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1456335802374
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1456335809002
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1456335809033
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1456335811643
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1456335832307
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1456335834089
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1456335879817
started,bundle,org.eclipse.ui.browser,3.2.201.v20080708_34x,org.eclipse.ui.browser,1456335897349
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1456335899286
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1456335903862
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1456335912581
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1456335956442
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1456335967561
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1456335973827
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1456335978952
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1456336040384
started,bundle,org.eclipse.mylyn.ide.ant,3.0.2.v20080918-1100-e3x,org.eclipse.mylyn.ide.ant,1456336042353
started,bundle,org.eclipse.mylyn.java.ui,3.0.2.v20080918-1100-e3x,org.eclipse.mylyn.java.ui,1456336042369
started,bundle,org.eclipse.mylyn.pde.ui,3.0.2.v20080918-1100-e3x,org.eclipse.mylyn.pde.ui,1456336042447
started,bundle,org.eclipse.mylyn.resources.ui,3.0.2.v20080918-1100-e3x,org.eclipse.mylyn.resources.ui,1456336042462
closed,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1456336042978
