what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.refresh,1456336986796
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.refresh,1456336987624
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.refresh,1456336987905
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.refresh,1456336988265
started,bundle,org.eclipse.jdt.debug,3.4.0.v20080604,org.eclipse.jdt.debug,1456336993609
started,bundle,org.eclipse.jdt.debug.ui,3.3.1.v20080730_r341,org.eclipse.jdt.debug.ui,1456336993843
executed,command,org.eclipse.ui.ide,3.4.1.M20080903-2000,org.eclipse.ui.project.buildAutomatically,1456336997015
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1456336999531
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1456337007906
executed,command,org.eclipse.ui.ide,3.4.1.M20080903-2000,org.eclipse.ui.project.cleanAction,1456337007937
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1456337009625
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1456337010609
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1456337100410
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1456337110395
started,bundle,org.eclipse.ltk.core.refactoring,3.4.1.r341_v20080716-0800,org.eclipse.ltk.core.refactoring,1456337117645
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1456337118536
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1456337123005
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1456337126114
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1456337134317
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1456337149287
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1456337151146
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1456337160686
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1456337165686
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1456337168858
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1456337170749
