what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1456337340610
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1456337344251
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1456337347595
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1456337350361
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1456337359861
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1456337365221
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1456337369987
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1456337372315
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1456337372409
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1456337372409
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1456337373924
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1456337379956
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1456337383925
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1456337389784
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1456337392300
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1456337392394
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1456337392394
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.refresh,1456337408356
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.refresh,1456337414403
activated,view,org.eclipse.ui.ide,3.4.1.M20080903-2000,org.eclipse.ui.views.ProblemView,1456337417653
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1456337420226
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1456337423945
closed,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1456337426602
stopped,bundle,net.sf.jadclipse,3.3.0,net.sf.jadclipse,1456337427570
stopped,bundle,org.eclipse.jst.j2ee.xdoclet.runtime,1.1.102.v200805140135,org.eclipse.jst.j2ee.xdoclet.runtime,1456337427586
