what,kind,bundleId,bundleVersion,description,time
opened,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1457275286877
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1457275287002
executed,command,org.eclipse.ui.ide,3.4.1.M20080903-2000,org.eclipse.ui.navigate.openResource,1457275287033
started,bundle,org.eclipse.jdt.junit,3.4.0.v20080603-2000,org.eclipse.jdt.junit,1457275287986
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1457275294424
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1457275310659
opened,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1457275310721
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1457275310815
executed,command,org.eclipse.ui.ide,3.4.1.M20080903-2000,org.eclipse.ui.navigate.openResource,1457275310815
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1457275312503
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1457275315393
opened,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1457275315471
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1457275315534
executed,command,org.eclipse.ui.ide,3.4.1.M20080903-2000,org.eclipse.ui.navigate.openResource,1457275315534
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1457275326695
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1457275330232
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1457275334435
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1457280135837
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1457280136136
started,bundle,org.eclipse.mylyn.ide.ant,3.0.2.v20080918-1100-e3x,org.eclipse.mylyn.ide.ant,1457298868123
started,bundle,org.eclipse.mylyn.java.ui,3.0.2.v20080918-1100-e3x,org.eclipse.mylyn.java.ui,1457298868795
started,bundle,org.eclipse.mylyn.pde.ui,3.0.2.v20080918-1100-e3x,org.eclipse.mylyn.pde.ui,1457298868904
started,bundle,org.eclipse.mylyn.resources.ui,3.0.2.v20080918-1100-e3x,org.eclipse.mylyn.resources.ui,1457298869295
closed,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1457298872248
stopped,bundle,net.sf.jadclipse,3.3.0,net.sf.jadclipse,1457298874654
