what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1456648267405
activated,view,org.eclipse.ui.navigator.resources,3.3.101.M20080910-0800,org.eclipse.ui.navigator.ProjectExplorer,1456648269749
activated,editor,org.eclipse.jst.jsp.ui,1.1.310.v200809120122,org.eclipse.jst.jsp.core.jspsource.source,1456648270030
activated,view,org.eclipse.ui.navigator.resources,3.3.101.M20080910-0800,org.eclipse.ui.navigator.ProjectExplorer,1456648272718
activated,editor,org.eclipse.jst.jsp.ui,1.1.310.v200809120122,org.eclipse.jst.jsp.core.jspsource.source,1456648272905
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1456648300703
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1456648301000
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1456648304431
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1456648312385
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1456648312682
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1456648318389
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1456648320442
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1456648329485
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1456648351688
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1456648352173
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1456648359235
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1456648372454
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1456648372845
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1456648375644
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.undo,1456648376472
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.undo,1456648377050
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1456648378394
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1456648378988
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1456648414420
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1456648417748
