what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1457120528717
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1457120529833
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1457120530318
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1457120534622
opened,editor,org.eclipse.wst.html.ui,1.0.301.v200809120137,org.eclipse.wst.html.core.htmlsource.source,1457120550230
activated,editor,org.eclipse.wst.html.ui,1.0.301.v200809120137,org.eclipse.wst.html.core.htmlsource.source,1457120550417
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1457120577512
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1457120579668
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1457120591397
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1457120608873
opened,editor,org.eclipse.wst.html.ui,1.0.301.v200809120137,org.eclipse.wst.html.core.htmlsource.source,1457120612026
activated,editor,org.eclipse.wst.html.ui,1.0.301.v200809120137,org.eclipse.wst.html.core.htmlsource.source,1457120612182
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1457120644536
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1457120645880
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1457120688699
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1457120713288
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1457120715949
executed,command,org.eclipse.search,3.4.1.r341_v20080813-0800,org.eclipse.search.ui.openSearchDialog,1457120715982
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1457120718377
activated,view,org.eclipse.search,3.4.1.r341_v20080813-0800,org.eclipse.search.ui.views.SearchView,1457120728828
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1457120728945
executed,command,org.eclipse.search,3.4.1.r341_v20080813-0800,org.eclipse.search.ui.openFileSearchPage,1457120729014
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1457120729503
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1457120732125
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1457120787529
