what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jst.jsp.ui,1.1.310.v200809120122,org.eclipse.jst.jsp.core.jspsource.source,1456646527585
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1456646539101
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1456646583623
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1456646584655
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1456646599687
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1456646606343
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1456646628984
activated,view,org.eclipse.ui.navigator.resources,3.3.101.M20080910-0800,org.eclipse.ui.navigator.ProjectExplorer,1456646631031
started,bundle,org.eclipse.wst.ws.service.policy,1.0.2.v200809101532,org.eclipse.wst.ws.service.policy,1456646634235
started,bundle,org.eclipse.wst.command.env,1.0.306.v200807231700,org.eclipse.wst.command.env,1456646634375
started,bundle,org.eclipse.wst.ws,1.1.2.v200809081517,org.eclipse.wst.ws,1456646634375
started,bundle,org.eclipse.compare,3.4.0.I20080604,org.eclipse.compare,1456646635094
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.refresh,1456646638875
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1456646639141
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1456646639266
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1456646641773
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1456646711079
started,bundle,org.eclipse.ltk.core.refactoring,3.4.1.r341_v20080716-0800,org.eclipse.ltk.core.refactoring,1456646712595
activated,editor,org.eclipse.jst.jsp.ui,1.1.310.v200809120122,org.eclipse.jst.jsp.core.jspsource.source,1456646712704
activated,view,org.eclipse.ui.navigator.resources,3.3.101.M20080910-0800,org.eclipse.ui.navigator.ProjectExplorer,1456646713673
opened,editor,org.eclipse.jst.jsp.ui,1.1.310.v200809120122,org.eclipse.jst.jsp.core.jspsource.source,1456646713892
activated,editor,org.eclipse.jst.jsp.ui,1.1.310.v200809120122,org.eclipse.jst.jsp.core.jspsource.source,1456646713923
activated,view,org.eclipse.ui.navigator.resources,3.3.101.M20080910-0800,org.eclipse.ui.navigator.ProjectExplorer,1456646721939
activated,editor,org.eclipse.jst.jsp.ui,1.1.310.v200809120122,org.eclipse.jst.jsp.core.jspsource.source,1456646722142
activated,view,org.eclipse.ui.navigator.resources,3.3.101.M20080910-0800,org.eclipse.ui.navigator.ProjectExplorer,1456646752895
