what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.wst.command.env,1.0.306.v200807231700,org.eclipse.wst.command.env,1456649135824
started,bundle,org.eclipse.wst.ws,1.1.2.v200809081517,org.eclipse.wst.ws,1456649135824
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.refresh,1456649137980
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1456649140683
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1456649231607
activated,editor,org.eclipse.jst.jsp.ui,1.1.310.v200809120122,org.eclipse.jst.jsp.core.jspsource.source,1456649284458
started,bundle,org.eclipse.jdt.junit,3.4.0.v20080603-2000,org.eclipse.jdt.junit,1456649296115
executed,command,,,AUTOGEN:::org.eclipse.jst.jsp.core.jspsource.ruler.actions/org.eclipse.ui.texteditor.SelectRulerAction,1456649296178
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1456649302412
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1456649303662
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1456649305616
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1456649305912
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1456649309319
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1456649325272
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1456649326007
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1456649329257
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1456649375218
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1456649380734
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1456649409163
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1456649409975
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1456649411788
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1456649455510
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.cut,1456649462199
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1456649464730
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1456649466137
