what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.wst.server.ui,1.1.2.v20080916,org.eclipse.wst.server.run,1457203540364
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1457203547393
activated,view,org.eclipse.wst.server.ui,1.1.2.v20080916,org.eclipse.wst.server.ui.ServersView,1457203550423
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1457203556172
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1457203563642
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1457203743095
activated,view,org.eclipse.ui.navigator.resources,3.3.101.M20080910-0800,org.eclipse.ui.navigator.ProjectExplorer,1457203745460
started,bundle,org.eclipse.ltk.core.refactoring,3.4.1.r341_v20080716-0800,org.eclipse.ltk.core.refactoring,1457203749492
opened,editor,org.eclipse.jst.jsp.ui,1.1.310.v200809120122,org.eclipse.jst.jsp.core.jspsource.source,1457203750565
activated,editor,org.eclipse.jst.jsp.ui,1.1.310.v200809120122,org.eclipse.jst.jsp.core.jspsource.source,1457203751127
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1457203763041
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1457203763572
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1457203763588
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1457204309146
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1457204611766
started,bundle,org.eclipse.mylyn.ide.ant,3.0.2.v20080918-1100-e3x,org.eclipse.mylyn.ide.ant,1457204613610
started,bundle,org.eclipse.mylyn.java.ui,3.0.2.v20080918-1100-e3x,org.eclipse.mylyn.java.ui,1457204613673
started,bundle,org.eclipse.mylyn.pde.ui,3.0.2.v20080918-1100-e3x,org.eclipse.mylyn.pde.ui,1457204613844
started,bundle,org.eclipse.mylyn.resources.ui,3.0.2.v20080918-1100-e3x,org.eclipse.mylyn.resources.ui,1457204613876
closed,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1457204614735
stopped,bundle,net.sf.jadclipse,3.3.0,net.sf.jadclipse,1457204616220
