what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.wst.web,1.1.204.v200809132300,org.eclipse.wst.web,1230097872488
started,bundle,org.eclipse.wst.ws.service.policy.ui,1.0.2.v200809031518,org.eclipse.wst.ws.service.policy.ui,1230097872498
started,bundle,org.eclipse.wst.xml.core,1.1.305.v200809120354,org.eclipse.wst.xml.core,1230097872498
started,bundle,org.eclipse.mylyn.monitor.ui,3.0.2.v20080918-1100-e3x,org.eclipse.mylyn.monitor.ui,1230097874330
started,bundle,org.eclipse.jsch.core,1.1.100.I20080604,org.eclipse.jsch.core,1230097876894
started,bundle,org.eclipse.team.cvs.core,3.3.101.r34x_20080827,org.eclipse.team.cvs.core,1230097876904
started,bundle,org.eclipse.team.ui,3.4.1.r34x_20080827,org.eclipse.team.ui,1230097877345
started,bundle,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console,1230097877675
started,bundle,org.eclipse.team.cvs.ui,3.3.100.I20080604,org.eclipse.team.cvs.ui,1230097879317
started,bundle,org.eclipse.search,3.4.1.r341_v20080813-0800,org.eclipse.search,1230097884445
started,bundle,org.eclipse.rse.services,3.0.1.v200809091230,org.eclipse.rse.services,1230097890874
started,bundle,org.eclipse.rse.core,3.0.1.v200809111820,org.eclipse.rse.core,1230097891164
started,bundle,org.eclipse.rse.ui,3.0.1.v200809041200,org.eclipse.rse.ui,1230097897614
started,bundle,org.eclipse.rse.subsystems.files.core,3.0.1.v200809041200,org.eclipse.rse.subsystems.files.core,1230097897634
started,bundle,org.eclipse.rse.subsystems.files.local,2.1.0.v20080604,org.eclipse.rse.subsystems.files.local,1230097897684
started,bundle,org.eclipse.rse.files.ui,3.0.1.v200809171600,org.eclipse.rse.files.ui,1230097897884
started,bundle,org.eclipse.rse.subsystems.shells.core,3.0.0.v20080604,org.eclipse.rse.subsystems.shells.core,1230097898004
started,bundle,org.eclipse.rse.subsystems.shells.local,2.1.0.v20080604,org.eclipse.rse.subsystems.shells.local,1230097898034
started,bundle,org.eclipse.rse.connectorservice.local,2.1.0.v20080604,org.eclipse.rse.connectorservice.local,1230097899366
started,bundle,org.eclipse.rse.services.local,2.1.1.v20080710,org.eclipse.rse.services.local,1230097899406
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1230097899496
started,bundle,org.eclipse.jst.servlet.ui,1.1.202.v200809102205,org.eclipse.jst.servlet.ui,1230097899997
started,bundle,org.eclipse.wst.dtd.core,1.1.200.v200805140200,org.eclipse.wst.dtd.core,1230097903933
started,bundle,org.eclipse.wst.sse.ui,1.1.2.v200809120159,org.eclipse.wst.sse.ui,1230097904744
started,bundle,org.eclipse.wst.html.ui,1.0.301.v200809120137,org.eclipse.wst.html.ui,1230097904764
