what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1456337177077
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1456337233996
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1456337242434
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1456337245012
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1456337250810
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1456337253716
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1456337258700
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1456337265716
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1456337268576
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1456337272092
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1456337276092
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1456337280756
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1456337283194
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1456337285694
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1456337292741
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1456337294569
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1456337303101
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1456337307882
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1456337313008
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1456337315336
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1456337320195
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1456337323024
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1456337325243
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1456337327243
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1456337335337
