what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1456338984031
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1456338989891
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1456338996250
activated,view,org.eclipse.ui.navigator.resources,3.3.101.M20080910-0800,org.eclipse.ui.navigator.ProjectExplorer,1456338997922
activated,editor,org.eclipse.jst.jsp.ui,1.1.310.v200809120122,org.eclipse.jst.jsp.core.jspsource.source,1456338998141
activated,editor,org.eclipse.jst.jsp.ui,1.1.310.v200809120122,org.eclipse.jst.jsp.core.jspsource.source,1456339017439
activated,editor,org.eclipse.jst.jsp.ui,1.1.310.v200809120122,org.eclipse.jst.jsp.core.jspsource.source,1456339022031
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.copy,1456339104640
started,bundle,org.eclipse.mylyn.java.tasks,3.0.2.v20080918-1100-e3x,org.eclipse.mylyn.java.tasks,1456339105015
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1456339108468
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1456339113609
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1456339113921
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1456339121593
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.copy,1456339161762
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1456339164934
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1456339169700
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1456339171028
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1456339171059
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1456339176263
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1456339189716
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1456339190919
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1456339201556
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.undo,1456339223744
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.undo,1456339224135
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.undo,1456339225588
