what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.rse.files.ui,3.0.1.v200809171600,org.eclipse.rse.files.ui,1457120221877
started,bundle,org.eclipse.rse.connectorservice.local,2.1.0.v20080604,org.eclipse.rse.connectorservice.local,1457120222549
started,bundle,org.eclipse.rse.services.local,2.1.1.v20080710,org.eclipse.rse.services.local,1457120222564
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1457120222689
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1457120222955
started,bundle,org.eclipse.rse.subsystems.shells.core,3.0.0.v20080604,org.eclipse.rse.subsystems.shells.core,1457120223142
started,bundle,org.eclipse.rse.subsystems.shells.local,2.1.0.v20080604,org.eclipse.rse.subsystems.shells.local,1457120223142
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1457120229736
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1457120229940
executed,command,org.eclipse.search,3.4.1.r341_v20080813-0800,org.eclipse.search.ui.openSearchDialog,1457120229971
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1457120232971
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1457120242799
executed,command,org.eclipse.search,3.4.1.r341_v20080813-0800,org.eclipse.search.ui.openSearchDialog,1457120242831
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1457120246253
opened,view,org.eclipse.search,3.4.1.r341_v20080813-0800,org.eclipse.search.ui.views.SearchView,1457120252800
activated,view,org.eclipse.search,3.4.1.r341_v20080813-0800,org.eclipse.search.ui.views.SearchView,1457120252862
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1457120253456
executed,command,org.eclipse.search,3.4.1.r341_v20080813-0800,org.eclipse.search.ui.openFileSearchPage,1457120253550
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1457120253925
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1457120254878
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1457120260644
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1457120266035
executed,command,org.eclipse.search,3.4.1.r341_v20080813-0800,org.eclipse.search.ui.openFileSearchPage,1457120266082
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1457120266425
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1457120269097
