what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1456649854705
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1456649858096
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1456649861690
activated,view,org.eclipse.ui.navigator.resources,3.3.101.M20080910-0800,org.eclipse.ui.navigator.ProjectExplorer,1456649863455
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.refresh,1456649865815
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1456649868628
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1456649883772
activated,editor,org.eclipse.wst.html.ui,1.0.301.v200809120137,org.eclipse.wst.html.core.htmlsource.source,1456649889631
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1456649897022
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1456649897522
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1456649914960
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1456649930809
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1456649939703
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1456649988564
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1456649993470
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1456650060673
started,bundle,org.eclipse.mylyn.ide.ant,3.0.2.v20080918-1100-e3x,org.eclipse.mylyn.ide.ant,1456650061610
started,bundle,org.eclipse.mylyn.java.ui,3.0.2.v20080918-1100-e3x,org.eclipse.mylyn.java.ui,1456650061610
started,bundle,org.eclipse.mylyn.pde.ui,3.0.2.v20080918-1100-e3x,org.eclipse.mylyn.pde.ui,1456650061626
started,bundle,org.eclipse.mylyn.resources.ui,3.0.2.v20080918-1100-e3x,org.eclipse.mylyn.resources.ui,1456650061626
closed,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1456650061813
stopped,bundle,net.sf.jadclipse,3.3.0,net.sf.jadclipse,1456650062110
